GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Guangxi-PV-2022,2025.06.16.12,0.35818516666666667
Guangxi-PV-2022,2025.06.16.16,0.1474017333333333
Guangxi-PV-2022,2025.06.16.20,0.0
Guangxi-PV-2022,2025.07.22.00,0.0
Guangxi-PV-2022,2025.07.22.04,0.0
Guangxi-PV-2022,2025.07.22.08,0.17885806666666668
Guangxi-PV-2022,2025.07.22.12,0.46874483333333333
Guangxi-PV-2022,2025.07.22.16,0.2214075
Guangxi-PV-2022,2025.07.22.20,0.0
Guangxi-PV-2022,2025.08.19.00,0.0
Guangxi-PV-2022,2025.08.19.04,0.0
Guangxi-PV-2022,2025.08.19.08,0.186165
Guangxi-PV-2022,2025.08.19.12,0.46561175000000005
Guangxi-PV-2022,2025.08.19.16,0.2337121666666667
Guangxi-PV-2022,2025.08.19.20,0.0
Guangxi-PV-2022,2025.09.20.00,0.0
Guangxi-PV-2022,2025.09.20.04,0.0
Guangxi-PV-2022,2025.09.20.08,0.14591465
Guangxi-PV-2022,2025.09.20.12,0.5545347500000001
Guangxi-PV-2022,2025.09.20.16,0.3120536666666667
Guangxi-PV-2022,2025.09.20.20,0.0
Guangxi-PV-2022,2025.10.26.00,0.0
Guangxi-PV-2022,2025.10.26.04,0.0
Guangxi-PV-2022,2025.10.26.08,0.0998113
Guangxi-PV-2022,2025.10.26.12,0.3796386666666667
Guangxi-PV-2022,2025.10.26.16,0.14464386666666668
Guangxi-PV-2022,2025.10.26.20,0.0
Guangxi-PV-2022,2025.11.19.00,0.0
Guangxi-PV-2022,2025.11.19.04,0.0
Guangxi-PV-2022,2025.11.19.08,0.061188283333333336
Guangxi-PV-2022,2025.11.19.12,0.36248275
Guangxi-PV-2022,2025.11.19.16,0.14132490833333333
Guangxi-PV-2022,2025.11.19.20,0.0
Guangxi-PV-2022,2025.12.16.00,0.0
Guangxi-PV-2022,2025.12.16.04,0.0
Guangxi-PV-2022,2025.12.16.08,0.11911053333333334
Guangxi-PV-2022,2025.12.16.12,0.5519783333333333
Guangxi-PV-2022,2025.12.16.16,0.18957975000000002
Guangxi-PV-2022,2025.12.16.20,0.0
Guangxi-Wind-2022,2025.01.22.00,0.20182
Guangxi-Wind-2022,2025.01.22.04,0.060023046153846155
Guangxi-Wind-2022,2025.01.22.08,0.021908123076923077
Guangxi-Wind-2022,2025.01.22.12,0.018464092307692307
Guangxi-Wind-2022,2025.01.22.16,0.002747381538461539
Guangxi-Wind-2022,2025.01.22.20,0.045497261538461536
Guangxi-Wind-2022,2025.02.08.00,0.10939475384615385
Guangxi-Wind-2022,2025.02.08.04,0.10712172307692308
Guangxi-Wind-2022,2025.02.08.08,0.09105231538461539
Guangxi-Wind-2022,2025.02.08.12,0.040525053846153854
Guangxi-Wind-2022,2025.02.08.16,0.04920478461538462
Guangxi-Wind-2022,2025.02.08.20,0.22637436153846155
Guangxi-Wind-2022,2025.03.21.00,0.5894662307692308
Guangxi-Wind-2022,2025.03.21.04,0.7263502307692308
Guangxi-Wind-2022,2025.03.21.08,0.7354508461538463
Guangxi-Wind-2022,2025.03.21.12,0.6081316538461539
Guangxi-Wind-2022,2025.03.21.16,0.6110355538461538
Guangxi-Wind-2022,2025.03.21.20,0.29138942307692306
Guangxi-Wind-2022,2025.04.11.00,0.14971673076923075
Guangxi-Wind-2022,2025.04.11.04,0.13616566923076923
Guangxi-Wind-2022,2025.04.11.08,0.10424247692307692
Guangxi-Wind-2022,2025.04.11.12,0.04995596923076923
Guangxi-Wind-2022,2025.04.11.16,0.042227676923076926
Guangxi-Wind-2022,2025.04.11.20,0.08699306923076923
Guangxi-Wind-2022,2025.05.22.00,0.11812133076923079
Guangxi-Wind-2022,2025.05.22.04,0.14272123076923077
Guangxi-Wind-2022,2025.05.22.08,0.11725246153846153
Guangxi-Wind-2022,2025.05.22.12,0.18251063076923077
Guangxi-Wind-2022,2025.05.22.16,0.22812732307692307
Guangxi-Wind-2022,2025.05.22.20,0.19653525384615383
Guangxi-Wind-2022,2025.06.16.00,0.10148250076923077
Guangxi-Wind-2022,2025.06.16.04,0.06954193846153847
Guangxi-Wind-2022,2025.06.16.08,0.029172923076923075
Guangxi-Wind-2022,2025.06.16.12,0.04351057692307692
Guangxi-Wind-2022,2025.06.16.16,0.0490694
Guangxi-Wind-2022,2025.06.16.20,0.04224535384615385
Guangxi-Wind-2022,2025.07.22.00,0.015024084615384615
Guangxi-Wind-2022,2025.07.22.04,0.028053792307692307
Guangxi-Wind-2022,2025.07.22.08,0.03429286153846153
Guangxi-Wind-2022,2025.07.22.12,0.02818196923076923
Guangxi-Wind-2022,2025.07.22.16,0.026775469230769233
Guangxi-Wind-2022,2025.07.22.20,0.007170983076923076
Guangxi-Wind-2022,2025.08.19.00,0.04941756923076923
Guangxi-Wind-2022,2025.08.19.04,0.03615561538461538
Guangxi-Wind-2022,2025.08.19.08,0.0031679915384615386
Guangxi-Wind-2022,2025.08.19.12,0.01847853846153846
Guangxi-Wind-2022,2025.08.19.16,0.035070538461538465
Guangxi-Wind-2022,2025.08.19.20,0.04342343076923077
Guangxi-Wind-2022,2025.09.20.00,0.1135486923076923
Guangxi-Wind-2022,2025.09.20.04,0.16348514615384616
Guangxi-Wind-2022,2025.09.20.08,0.11793599999999999
Guangxi-Wind-2022,2025.09.20.12,0.10571723076923077
Guangxi-Wind-2022,2025.09.20.16,0.050745599999999995
Guangxi-Wind-2022,2025.09.20.20,0.05359495384615384
Guangxi-Wind-2022,2025.10.26.00,0.02583600769230769
Guangxi-Wind-2022,2025.10.26.04,0.030408915384615383
Guangxi-Wind-2022,2025.10.26.08,0.03639733846153846
Guangxi-Wind-2022,2025.10.26.12,0.050908592307692305
Guangxi-Wind-2022,2025.10.26.16,0.10894489230769232
Guangxi-Wind-2022,2025.10.26.20,0.09616285384615385
Guangxi-Wind-2022,2025.11.19.00,0.2979621538461538
Guangxi-Wind-2022,2025.11.19.04,0.3310296923076923
Guangxi-Wind-2022,2025.11.19.08,0.2784404615384615
Guangxi-Wind-2022,2025.11.19.12,0.29603953846153847
Guangxi-Wind-2022,2025.11.19.16,0.3740130769230769
Guangxi-Wind-2022,2025.11.19.20,0.28786046153846157
Guangxi-Wind-2022,2025.12.16.00,0.20784307692307694
Guangxi-Wind-2022,2025.12.16.04,0.17937884615384617
Guangxi-Wind-2022,2025.12.16.08,0.13166907692307694
Guangxi-Wind-2022,2025.12.16.12,0.06551503076923076
Guangxi-Wind-2022,2025.12.16.16,0.07035946153846154
Guangxi-Wind-2022,2025.12.16.20,0.12001630769230769
Guizhou-Central_PV-2022,2025.01.22.00,0.0
Guizhou-Central_PV-2022,2025.01.22.04,0.0
Guizhou-Central_PV-2022,2025.01.22.08,0.21611196000000002
Guizhou-Central_PV-2022,2025.01.22.12,0.5948474
Guizhou-Central_PV-2022,2025.01.22.16,0.5725633
Guizhou-Central_PV-2022,2025.01.22.20,0.0
Guizhou-Central_PV-2022,2025.02.08.00,0.0
Guizhou-Central_PV-2022,2025.02.08.04,0.0
Guizhou-Central_PV-2022,2025.02.08.08,0.25325302
Guizhou-Central_PV-2022,2025.02.08.12,0.5030281000000001
Guizhou-Central_PV-2022,2025.02.08.16,0.5473074
Guizhou-Central_PV-2022,2025.02.08.20,0.0
Guizhou-Central_PV-2022,2025.03.21.00,0.0
Guizhou-Central_PV-2022,2025.03.21.04,0.0
Guizhou-Central_PV-2022,2025.03.21.08,0.32066283
Guizhou-Central_PV-2022,2025.03.21.12,0.5995552
Guizhou-Central_PV-2022,2025.03.21.16,0.5821601000000001
Guizhou-Central_PV-2022,2025.03.21.20,0.0
Guizhou-Central_PV-2022,2025.04.11.00,0.0
Guizhou-Central_PV-2022,2025.04.11.04,0.0
Guizhou-Central_PV-2022,2025.04.11.08,0.08575201
Guizhou-Central_PV-2022,2025.04.11.12,0.20558389999999999
Guizhou-Central_PV-2022,2025.04.11.16,0.11712596
Guizhou-Central_PV-2022,2025.04.11.20,0.0
Guizhou-Central_PV-2022,2025.05.22.00,0.0
Guizhou-Central_PV-2022,2025.05.22.04,0.0
Guizhou-Central_PV-2022,2025.05.22.08,0.16716884
Guizhou-Central_PV-2022,2025.05.22.12,0.3727249
Guizhou-Central_PV-2022,2025.05.22.16,0.22425226
Guizhou-Central_PV-2022,2025.05.22.20,0.0
Guizhou-Central_PV-2022,2025.06.16.00,0.0
Guizhou-Central_PV-2022,2025.06.16.04,0.0
Guizhou-Central_PV-2022,2025.06.16.08,0.3277676
Guizhou-Central_PV-2022,2025.06.16.12,0.40151899999999996
Guizhou-Central_PV-2022,2025.06.16.16,0.2944057
Guizhou-Central_PV-2022,2025.06.16.20,0.0
Guizhou-Central_PV-2022,2025.07.22.00,0.0
Guizhou-Central_PV-2022,2025.07.22.04,0.0
Guizhou-Central_PV-2022,2025.07.22.08,0.51672986
Guizhou-Central_PV-2022,2025.07.22.12,0.6438352
Guizhou-Central_PV-2022,2025.07.22.16,0.41453616000000004
Guizhou-Central_PV-2022,2025.07.22.20,0.0
Guizhou-Central_PV-2022,2025.08.19.00,0.0
Guizhou-Central_PV-2022,2025.08.19.04,0.0
Guizhou-Central_PV-2022,2025.08.19.08,0.4227635
Guizhou-Central_PV-2022,2025.08.19.12,0.6806478
Guizhou-Central_PV-2022,2025.08.19.16,0.61989
Guizhou-Central_PV-2022,2025.08.19.20,0.0
Guizhou-Central_PV-2022,2025.09.20.00,0.0
Guizhou-Central_PV-2022,2025.09.20.04,0.0
Guizhou-Central_PV-2022,2025.09.20.08,0.30927879999999996
Guizhou-Central_PV-2022,2025.09.20.12,0.5858022
Guizhou-Central_PV-2022,2025.09.20.16,0.6710871
Guizhou-Central_PV-2022,2025.09.20.20,0.0
Guizhou-Central_PV-2022,2025.10.26.00,0.0
Guizhou-Central_PV-2022,2025.10.26.04,0.0
Guizhou-Central_PV-2022,2025.10.26.08,0.24371876
Guizhou-Central_PV-2022,2025.10.26.12,0.3849062
Guizhou-Central_PV-2022,2025.10.26.16,0.17403770000000002
Guizhou-Central_PV-2022,2025.10.26.20,0.0
Guizhou-Central_PV-2022,2025.11.19.00,0.0
Guizhou-Central_PV-2022,2025.11.19.04,0.0
Guizhou-Central_PV-2022,2025.11.19.08,0.15030539
Guizhou-Central_PV-2022,2025.11.19.12,0.2751751
Guizhou-Central_PV-2022,2025.11.19.16,0.20154719999999998
Guizhou-Central_PV-2022,2025.11.19.20,0.0
Guizhou-Central_PV-2022,2025.12.16.00,0.0
Guizhou-Central_PV-2022,2025.12.16.04,0.0
Guizhou-Central_PV-2022,2025.12.16.08,0.12874558
Guizhou-Central_PV-2022,2025.12.16.12,0.3998764
Guizhou-Central_PV-2022,2025.12.16.16,0.23944749999999998
Guizhou-Central_PV-2022,2025.12.16.20,0.0
Guizhou-PV-2022,2025.01.22.00,0.0
Guizhou-PV-2022,2025.01.22.04,0.0
Guizhou-PV-2022,2025.01.22.08,0.10992289999999999
Guizhou-PV-2022,2025.01.22.12,0.7225936666666667
Guizhou-PV-2022,2025.01.22.16,0.4476525
Guizhou-PV-2022,2025.01.22.20,0.0
Guizhou-PV-2022,2025.02.08.00,0.0
Guizhou-PV-2022,2025.02.08.04,0.0
Guizhou-PV-2022,2025.02.08.08,0.125024125
Guizhou-PV-2022,2025.02.08.12,0.577688
Guizhou-PV-2022,2025.02.08.16,0.44012266666666666
Guizhou-PV-2022,2025.02.08.20,0.0
Guizhou-PV-2022,2025.03.21.00,0.0
Guizhou-PV-2022,2025.03.21.04,0.0
Guizhou-PV-2022,2025.03.21.08,0.17794583333333333
Guizhou-PV-2022,2025.03.21.12,0.6375645833333333
Guizhou-PV-2022,2025.03.21.16,0.42354725
Guizhou-PV-2022,2025.03.21.20,0.0
Guizhou-PV-2022,2025.04.11.00,0.0
Guizhou-PV-2022,2025.04.11.04,0.0
Guizhou-PV-2022,2025.04.11.08,0.08321105
Guizhou-PV-2022,2025.04.11.12,0.2115955833333333
Guizhou-PV-2022,2025.04.11.16,0.12580507500000002
Guizhou-PV-2022,2025.04.11.20,0.0
Guizhou-PV-2022,2025.05.22.00,0.0
Guizhou-PV-2022,2025.05.22.04,0.0
Guizhou-PV-2022,2025.05.22.08,0.14364594166666667
Guizhou-PV-2022,2025.05.22.12,0.37886125
Guizhou-PV-2022,2025.05.22.16,0.19272923333333333
Guizhou-PV-2022,2025.05.22.20,0.0
Guizhou-PV-2022,2025.06.16.00,0.0
Guizhou-PV-2022,2025.06.16.04,0.0
Guizhou-PV-2022,2025.06.16.08,0.19998000000000002
Guizhou-PV-2022,2025.06.16.12,0.3789626666666667
Guizhou-PV-2022,2025.06.16.16,0.247901
Guizhou-PV-2022,2025.06.16.20,0.0
Guizhou-PV-2022,2025.07.22.00,0.0
Guizhou-PV-2022,2025.07.22.04,0.0
Guizhou-PV-2022,2025.07.22.08,0.23340814166666668
Guizhou-PV-2022,2025.07.22.12,0.5617195
Guizhou-PV-2022,2025.07.22.16,0.2920816916666667
Guizhou-PV-2022,2025.07.22.20,0.0
Guizhou-PV-2022,2025.08.19.00,0.0
Guizhou-PV-2022,2025.08.19.04,0.0
Guizhou-PV-2022,2025.08.19.08,0.23028475
Guizhou-PV-2022,2025.08.19.12,0.6592155833333334
Guizhou-PV-2022,2025.08.19.16,0.4329086666666666
Guizhou-PV-2022,2025.08.19.20,0.0
Guizhou-PV-2022,2025.09.20.00,0.0
Guizhou-PV-2022,2025.09.20.04,0.0
Guizhou-PV-2022,2025.09.20.08,0.20073591666666668
Guizhou-PV-2022,2025.09.20.12,0.6075065000000001
Guizhou-PV-2022,2025.09.20.16,0.44564025
Guizhou-PV-2022,2025.09.20.20,0.0
Guizhou-PV-2022,2025.10.26.00,0.0
Guizhou-PV-2022,2025.10.26.04,0.0
Guizhou-PV-2022,2025.10.26.08,0.17159693333333334
Guizhou-PV-2022,2025.10.26.12,0.4191203333333333
Guizhou-PV-2022,2025.10.26.16,0.15035416666666665
Guizhou-PV-2022,2025.10.26.20,0.0
Guizhou-PV-2022,2025.11.19.00,0.0
Guizhou-PV-2022,2025.11.19.04,0.0
Guizhou-PV-2022,2025.11.19.08,0.106371275
Guizhou-PV-2022,2025.11.19.12,0.2913906666666667
Guizhou-PV-2022,2025.11.19.16,0.15992208333333333
Guizhou-PV-2022,2025.11.19.20,0.0
Guizhou-PV-2022,2025.12.16.00,0.0
Guizhou-PV-2022,2025.12.16.04,0.0
Guizhou-PV-2022,2025.12.16.08,0.08301995833333332
Guizhou-PV-2022,2025.12.16.12,0.44924725
Guizhou-PV-2022,2025.12.16.16,0.18986533333333333
Guizhou-PV-2022,2025.12.16.20,0.0
Guizhou-Wind-2022,2025.01.22.00,0.138237
Guizhou-Wind-2022,2025.01.22.04,0.0159892
Guizhou-Wind-2022,2025.01.22.08,0.0180217
Guizhou-Wind-2022,2025.01.22.12,0.0
Guizhou-Wind-2022,2025.01.22.16,0.147883
Guizhou-Wind-2022,2025.01.22.20,0.683063
Guizhou-Wind-2022,2025.02.08.00,0.492265
Guizhou-Wind-2022,2025.02.08.04,0.494272
Guizhou-Wind-2022,2025.02.08.08,0.292824
Guizhou-Wind-2022,2025.02.08.12,0.14693
Guizhou-Wind-2022,2025.02.08.16,0.592198
Guizhou-Wind-2022,2025.02.08.20,0.89052
Guizhou-Wind-2022,2025.03.21.00,0.982569
Guizhou-Wind-2022,2025.03.21.04,0.9822729999999998
Guizhou-Wind-2022,2025.03.21.08,0.9485290000000001
Guizhou-Wind-2022,2025.03.21.12,0.701824
Guizhou-Wind-2022,2025.03.21.16,0.353191
Guizhou-Wind-2022,2025.03.21.20,0.147541
Guizhou-Wind-2022,2025.04.11.00,0.439759
Guizhou-Wind-2022,2025.04.11.04,0.314334
Guizhou-Wind-2022,2025.04.11.08,0.109016
Guizhou-Wind-2022,2025.04.11.12,0.0803864
Guizhou-Wind-2022,2025.04.11.16,0.169835
Guizhou-Wind-2022,2025.04.11.20,0.12373399999999998
Guizhou-Wind-2022,2025.05.22.00,0.0623839
Guizhou-Wind-2022,2025.05.22.04,0.0474913
Guizhou-Wind-2022,2025.05.22.08,0.033313
Guizhou-Wind-2022,2025.05.22.12,0.0331642
Guizhou-Wind-2022,2025.05.22.16,0.0541226
Guizhou-Wind-2022,2025.05.22.20,0.127525
Guizhou-Wind-2022,2025.06.16.00,0.0656336
Guizhou-Wind-2022,2025.06.16.04,0.0313026
Guizhou-Wind-2022,2025.06.16.08,0.007073340000000001
Guizhou-Wind-2022,2025.06.16.12,0.0284682
Guizhou-Wind-2022,2025.06.16.16,0.0617751
Guizhou-Wind-2022,2025.06.16.20,0.119571
Guizhou-Wind-2022,2025.07.22.00,0.0
Guizhou-Wind-2022,2025.07.22.04,0.0
Guizhou-Wind-2022,2025.07.22.08,0.0115693
Guizhou-Wind-2022,2025.07.22.12,0.0124911
Guizhou-Wind-2022,2025.07.22.16,0.0331049
Guizhou-Wind-2022,2025.07.22.20,0.0130443
Guizhou-Wind-2022,2025.08.19.00,0.302899
Guizhou-Wind-2022,2025.08.19.04,0.328042
Guizhou-Wind-2022,2025.08.19.08,0.222872
Guizhou-Wind-2022,2025.08.19.12,0.116171
Guizhou-Wind-2022,2025.08.19.16,0.0735743
Guizhou-Wind-2022,2025.08.19.20,0.391472
Guizhou-Wind-2022,2025.09.20.00,0.336254
Guizhou-Wind-2022,2025.09.20.04,0.483676
Guizhou-Wind-2022,2025.09.20.08,0.458781
Guizhou-Wind-2022,2025.09.20.12,0.351481
Guizhou-Wind-2022,2025.09.20.16,0.165849
Guizhou-Wind-2022,2025.09.20.20,0.192278
Guizhou-Wind-2022,2025.10.26.00,0.435421
Guizhou-Wind-2022,2025.10.26.04,0.435846
Guizhou-Wind-2022,2025.10.26.08,0.440025
Guizhou-Wind-2022,2025.10.26.12,0.292171
Guizhou-Wind-2022,2025.10.26.16,0.228743
Guizhou-Wind-2022,2025.10.26.20,0.205733
Guizhou-Wind-2022,2025.11.19.00,0.0220998
Guizhou-Wind-2022,2025.11.19.04,0.0234711
Guizhou-Wind-2022,2025.11.19.08,0.0255243
Guizhou-Wind-2022,2025.11.19.12,0.0265462
Guizhou-Wind-2022,2025.11.19.16,0.0355314
Guizhou-Wind-2022,2025.11.19.20,0.0247386
Guizhou-Wind-2022,2025.12.16.00,0.0113353
Guizhou-Wind-2022,2025.12.16.04,0.0
Guizhou-Wind-2022,2025.12.16.08,0.0
Guizhou-Wind-2022,2025.12.16.12,0.0
Guizhou-Wind-2022,2025.12.16.16,0.0
Guizhou-Wind-2022,2025.12.16.20,0.00848213
Hainan-Central_PV-2022,2025.01.22.00,0.0
Hainan-Central_PV-2022,2025.01.22.04,0.0
Hainan-Central_PV-2022,2025.01.22.08,0.249473075
Hainan-Central_PV-2022,2025.01.22.12,0.36704712500000003
Hainan-Central_PV-2022,2025.01.22.16,0.268389875
Hainan-Central_PV-2022,2025.01.22.20,0.0
Hainan-Central_PV-2022,2025.02.08.00,0.0
Hainan-Central_PV-2022,2025.02.08.04,0.0
Hainan-Central_PV-2022,2025.02.08.08,0.202141
Hainan-Central_PV-2022,2025.02.08.12,0.661912125
Hainan-Central_PV-2022,2025.02.08.16,0.5565601250000001
Hainan-Central_PV-2022,2025.02.08.20,0.0
Hainan-Central_PV-2022,2025.03.21.00,0.0
Hainan-Central_PV-2022,2025.03.21.04,0.0
Hainan-Central_PV-2022,2025.03.21.08,0.0604773125
Hainan-Central_PV-2022,2025.03.21.12,0.462246875
Hainan-Central_PV-2022,2025.03.21.16,0.398521875
Hainan-Central_PV-2022,2025.03.21.20,0.0
Hainan-Central_PV-2022,2025.04.11.00,0.0
Hainan-Central_PV-2022,2025.04.11.04,0.0
Hainan-Central_PV-2022,2025.04.11.08,0.434184
Hainan-Central_PV-2022,2025.04.11.12,0.72216
Hainan-Central_PV-2022,2025.04.11.16,0.40616412500000004
Hainan-Central_PV-2022,2025.04.11.20,0.0
Hainan-Central_PV-2022,2025.05.22.00,0.0
Hainan-Central_PV-2022,2025.05.22.04,0.0
Hainan-Central_PV-2022,2025.05.22.08,0.5471898749999999
Hainan-Central_PV-2022,2025.05.22.12,0.711413
Hainan-Central_PV-2022,2025.05.22.16,0.41116787499999996
Hainan-Central_PV-2022,2025.05.22.20,0.0
Hainan-Central_PV-2022,2025.06.16.00,0.0
Hainan-Central_PV-2022,2025.06.16.04,0.0
Hainan-Central_PV-2022,2025.06.16.08,0.301558125
Hainan-Central_PV-2022,2025.06.16.12,0.641979
Hainan-Central_PV-2022,2025.06.16.16,0.277656975
Hainan-Central_PV-2022,2025.06.16.20,0.0
Hainan-Central_PV-2022,2025.07.22.00,0.0
Hainan-Central_PV-2022,2025.07.22.04,0.0
Hainan-Central_PV-2022,2025.07.22.08,0.27201305
Hainan-Central_PV-2022,2025.07.22.12,0.366143875
Hainan-Central_PV-2022,2025.07.22.16,0.19223503749999998
Hainan-Central_PV-2022,2025.07.22.20,0.0
Hainan-Central_PV-2022,2025.08.19.00,0.0
Hainan-Central_PV-2022,2025.08.19.04,0.0
Hainan-Central_PV-2022,2025.08.19.08,0.127122975
Hainan-Central_PV-2022,2025.08.19.12,0.231078125
Hainan-Central_PV-2022,2025.08.19.16,0.0862406
Hainan-Central_PV-2022,2025.08.19.20,0.0
Hainan-Central_PV-2022,2025.09.20.00,0.0
Hainan-Central_PV-2022,2025.09.20.04,0.0
Hainan-Central_PV-2022,2025.09.20.08,0.392561
Hainan-Central_PV-2022,2025.09.20.12,0.697607125
Hainan-Central_PV-2022,2025.09.20.16,0.5389658749999999
Hainan-Central_PV-2022,2025.09.20.20,0.0
Hainan-Central_PV-2022,2025.10.26.00,0.0
Hainan-Central_PV-2022,2025.10.26.04,0.0
Hainan-Central_PV-2022,2025.10.26.08,0.279133
Hainan-Central_PV-2022,2025.10.26.12,0.622908
Hainan-Central_PV-2022,2025.10.26.16,0.398830875
Hainan-Central_PV-2022,2025.10.26.20,0.0
Hainan-Central_PV-2022,2025.11.19.00,0.0
Hainan-Central_PV-2022,2025.11.19.04,0.0
Hainan-Central_PV-2022,2025.11.19.08,0.19489888749999998
Hainan-Central_PV-2022,2025.11.19.12,0.487792125
Hainan-Central_PV-2022,2025.11.19.16,0.21942087500000002
Hainan-Central_PV-2022,2025.11.19.20,0.0
Hainan-Central_PV-2022,2025.12.16.00,0.0
Hainan-Central_PV-2022,2025.12.16.04,0.0
Hainan-Central_PV-2022,2025.12.16.08,0.190137875
Hainan-Central_PV-2022,2025.12.16.12,0.42147487499999997
Hainan-Central_PV-2022,2025.12.16.16,0.175315875
Hainan-Central_PV-2022,2025.12.16.20,0.0
Hainan-PV-2022,2025.01.22.00,0.0
Hainan-PV-2022,2025.01.22.04,0.0
Hainan-PV-2022,2025.01.22.08,0.14498985
Hainan-PV-2022,2025.01.22.12,0.38130200000000003
Hainan-PV-2022,2025.01.22.16,0.21224983333333333
Hainan-PV-2022,2025.01.22.20,0.0
Hainan-PV-2022,2025.02.08.00,0.0
Hainan-PV-2022,2025.02.08.04,0.0
Hainan-PV-2022,2025.02.08.08,0.13382816666666666
Hainan-PV-2022,2025.02.08.12,0.7195748333333333
Hainan-PV-2022,2025.02.08.16,0.3832811666666667
Hainan-PV-2022,2025.02.08.20,0.0
Hainan-PV-2022,2025.03.21.00,0.0
Hainan-PV-2022,2025.03.21.04,0.0
Hainan-PV-2022,2025.03.21.08,0.06115111666666667
Hainan-PV-2022,2025.03.21.12,0.45840283333333337
Hainan-PV-2022,2025.03.21.16,0.28837033333333334
Hainan-PV-2022,2025.03.21.20,0.0
Hainan-PV-2022,2025.04.11.00,0.0
Hainan-PV-2022,2025.04.11.04,0.0
Hainan-PV-2022,2025.04.11.08,0.26008416666666667
Hainan-PV-2022,2025.04.11.12,0.7084808333333333
Hainan-PV-2022,2025.04.11.16,0.2850351666666667
Hainan-PV-2022,2025.04.11.20,0.0
Hainan-PV-2022,2025.05.22.00,0.0
Hainan-PV-2022,2025.05.22.04,0.0
Hainan-PV-2022,2025.05.22.08,0.3061663333333333
Hainan-PV-2022,2025.05.22.12,0.6615496666666667
Hainan-PV-2022,2025.05.22.16,0.2630696666666667
Hainan-PV-2022,2025.05.22.20,0.0
Hainan-PV-2022,2025.06.16.00,0.0
Hainan-PV-2022,2025.06.16.04,0.0
Hainan-PV-2022,2025.06.16.08,0.20441300000000004
Hainan-PV-2022,2025.06.16.12,0.5895495
Hainan-PV-2022,2025.06.16.16,0.1998405666666667
Hainan-PV-2022,2025.06.16.20,0.0
Hainan-PV-2022,2025.07.22.00,0.0
Hainan-PV-2022,2025.07.22.04,0.0
Hainan-PV-2022,2025.07.22.08,0.17379313333333335
Hainan-PV-2022,2025.07.22.12,0.34251583333333335
Hainan-PV-2022,2025.07.22.16,0.14458351666666666
Hainan-PV-2022,2025.07.22.20,0.0
Hainan-PV-2022,2025.08.19.00,0.0
Hainan-PV-2022,2025.08.19.04,0.0
Hainan-PV-2022,2025.08.19.08,0.12070096666666667
Hainan-PV-2022,2025.08.19.12,0.21866911666666666
Hainan-PV-2022,2025.08.19.16,0.08945441666666666
Hainan-PV-2022,2025.08.19.20,0.0
Hainan-PV-2022,2025.09.20.00,0.0
Hainan-PV-2022,2025.09.20.04,0.0
Hainan-PV-2022,2025.09.20.08,0.2562105
Hainan-PV-2022,2025.09.20.12,0.7057883333333334
Hainan-PV-2022,2025.09.20.16,0.32780733333333334
Hainan-PV-2022,2025.09.20.20,0.0
Hainan-PV-2022,2025.10.26.00,0.0
Hainan-PV-2022,2025.10.26.04,0.0
Hainan-PV-2022,2025.10.26.08,0.18971415
Hainan-PV-2022,2025.10.26.12,0.6705834999999999
Hainan-PV-2022,2025.10.26.16,0.2463185
Hainan-PV-2022,2025.10.26.20,0.0
Hainan-PV-2022,2025.11.19.00,0.0
Hainan-PV-2022,2025.11.19.04,0.0
Hainan-PV-2022,2025.11.19.08,0.1412068
Hainan-PV-2022,2025.11.19.12,0.5330488333333333
Hainan-PV-2022,2025.11.19.16,0.15800483333333334
Hainan-PV-2022,2025.11.19.20,0.0
Hainan-PV-2022,2025.12.16.00,0.0
Hainan-PV-2022,2025.12.16.04,0.0
Hainan-PV-2022,2025.12.16.08,0.13862916666666666
Hainan-PV-2022,2025.12.16.12,0.4649311666666667
Hainan-PV-2022,2025.12.16.16,0.14279
Hainan-PV-2022,2025.12.16.20,0.0
Hainan-Wind-2022,2025.01.22.00,0.13046748181818182
Hainan-Wind-2022,2025.01.22.04,0.07950031818181819
Hainan-Wind-2022,2025.01.22.08,0.07566172727272727
Hainan-Wind-2022,2025.01.22.12,0.006214275454545454
Hainan-Wind-2022,2025.01.22.16,0.0007908881818181819
Hainan-Wind-2022,2025.01.22.20,0.0014452363636363638
Hainan-Wind-2022,2025.02.08.00,0.22451240909090908
Hainan-Wind-2022,2025.02.08.04,0.15614916363636364
Hainan-Wind-2022,2025.02.08.08,0.08958142090909091
Hainan-Wind-2022,2025.02.08.12,0.03233470909090909
Hainan-Wind-2022,2025.02.08.16,0.06996865454545455
Hainan-Wind-2022,2025.02.08.20,0.10697739999999999
Hainan-Wind-2022,2025.03.21.00,0.1918685
Hainan-Wind-2022,2025.03.21.04,0.23883824545454546
Hainan-Wind-2022,2025.03.21.08,0.13689006363636366
Hainan-Wind-2022,2025.03.21.12,0.06607734
Hainan-Wind-2022,2025.03.21.16,0.07302575454545454
Hainan-Wind-2022,2025.03.21.20,0.09230719999999999
Hainan-Wind-2022,2025.04.11.00,0.2364350909090909
Hainan-Wind-2022,2025.04.11.04,0.24533954545454548
Hainan-Wind-2022,2025.04.11.08,0.29983690909090915
Hainan-Wind-2022,2025.04.11.12,0.26880318181818186
Hainan-Wind-2022,2025.04.11.16,0.25629463636363636
Hainan-Wind-2022,2025.04.11.20,0.24682836363636362
